horizon_steps,horizon_minutes,feature_set,model,n_folds,n_test_mean,p_mean,runtime_s_mean,runtime_s_std,test_MAE_mean,test_MAE_std,test_RMSE_mean,test_RMSE_std,test_R2_mean,test_R2_std,feature_display_name,main_manuscript_configuration
1,10,AR-LeafParents,PatchTST,5,1008.0,3.0,2.6378572940826417,1.0405528310620948,0.22734787531252257,0.043597586431900696,0.30223028425487863,0.05991503897976473,0.958378364205369,0.012981500127807348,AR-LeafParents,True
1,10,TwoStage_CBF_AirT_PAR_ValidationSelected,ValidationSelected,5,1008.0,5.0,0.13467845916748047,0.11935798838363698,0.23457684536827866,0.030744616812530507,0.3029230521606713,0.03884917642516339,0.958536888734157,0.007811819835320928,Two-stage CBF-validation,False
1,10,AR_PAR,XGBoost,5,1008.0,4.0,0.08810839653015137,0.00646822580504317,0.22173325590103388,0.027135611753816753,0.30497406413745487,0.03867255173792595,0.9581777733880406,0.005963269610896617,AR-PAR,False
1,10,AR_AirT,TimeMixer,5,1008.0,4.0,3.2820053100585938,1.547730958088685,0.22661026908228635,0.06935988689025487,0.31865085119798164,0.10948920828687979,0.9535312247657763,0.023027638316248912,AR-AirT,True
1,10,AR_AirT,iTransformer,5,1008.0,4.0,3.8346531867980955,2.1528378839883833,0.24031354339827393,0.04825738839038152,0.3220370416157622,0.060593719694167596,0.953030182361395,0.012770115964405712,AR-AirT,True
1,10,AR-LeafParents,TimeMixer,5,1008.0,3.0,2.7379619598388674,0.9199219197113825,0.24897960390868007,0.08047159964409982,0.32850351257348637,0.1069604885350392,0.9513900179464022,0.020399115828865912,AR-LeafParents,True
1,10,TwoStage_CBF_AirT_PAR,TimeMixer,5,1008.0,5.0,3.4333600044250487,0.6740398727762028,0.25715963827869875,0.07581926935050483,0.3392231990199479,0.09120634093365385,0.9482863248734871,0.017621470595761055,Two-stage CBF,True
1,10,TwoStage_CBF_AirT_PAR_Residual,TimeMixer,5,1008.0,11.0,4.204763126373291,1.083144314390491,0.262786915087826,0.05129912924150771,0.34454089379823205,0.0678953493217144,0.9463146755265457,0.014521191749807219,Two-stage CBF-residual,False
1,10,AR_AirT_PAR_window,PatchTST,5,1008.0,9.0,5.692765760421753,2.6761728903709936,0.2575180533503549,0.09203103284323483,0.3449858136665413,0.11704717346945226,0.9465939921552178,0.02433698326658143,AR-LeafParents-window,False
1,10,AR_AirT_PAR_window,TimeMixer,5,1008.0,9.0,4.564520215988159,1.447505092910148,0.2543498582436293,0.04854309660884993,0.3455256790196143,0.07233070415373039,0.9461776481370275,0.014349614302755026,AR-LeafParents-window,False
1,10,AR_AirT_PAR,iTransformer,5,1008.0,5.0,5.163837051391601,2.516829837667375,0.2675105794977259,0.04988366996934963,0.35159706602247365,0.06707695801208786,0.9429364865177089,0.01986129770853536,AR-AirT-PAR,False
1,10,TwoStage_CBF_AirT_PAR_Residual,PatchTST,5,1008.0,11.0,6.135225772857666,3.0526239506962605,0.2567101414746077,0.05600194368300034,0.35403120747721817,0.08528200790021877,0.9426919126711448,0.022438620902913306,Two-stage CBF-residual,False
1,10,AR_AirT,RF,5,1008.0,4.0,0.2711042881011963,0.015657511638242555,0.2599709211437983,0.08117157729125442,0.36889717027291513,0.1214948480134979,0.9375926434489801,0.029601242418266394,AR-AirT,True
1,10,AR_AirT,XGBoost,5,1008.0,4.0,0.08452873229980469,0.004891779844502679,0.26403576301897635,0.08688976915775073,0.37052251342864595,0.12845057110365302,0.9372346161767254,0.029876934192395198,AR-AirT,True
1,10,TwoStage_CBF_AirT_PAR,XGBoost,5,1008.0,5.0,0.09799113273620605,0.004414079325031401,0.27239860697145807,0.08642483363933494,0.37211584536903247,0.11846844177775925,0.9371636017527667,0.027986776361099155,Two-stage CBF,True
1,10,AR_only,iTransformer,5,1008.0,3.0,5.0059943199157715,2.3349675385730153,0.2735252011061976,0.03247638740686201,0.3769872682109991,0.04737134743070974,0.93530353217329,0.01493275137421231,AR-only,True
1,10,TwoStage_CBF_AirT_PAR,iTransformer,5,1008.0,5.0,6.298520517349243,2.7679503177182645,0.2894323864430076,0.06737237311487722,0.37734860254875136,0.07418021893741036,0.9351680526585131,0.020632553145990266,Two-stage CBF,True
