split,bridge_variable,bridge_variable_full,horizon_steps,horizon_minutes,stageA_model,stageA_runtime_s,MAE,RMSE,R2,fold,final_model,feature_set,stageB_model_selected
train,PAR,compartment/par,3,30,XGBoost,0.09250974655151367,40.48506520397232,78.06686742901626,0.6912912258126612,fold_2,ValidationSelected,TwoStage_CBF_AirT_PAR_ValidationSelected,Ridge
val,PAR,compartment/par,3,30,XGBoost,0.09250974655151367,18.44519532389111,36.51196597010475,0.8572950177356707,fold_2,ValidationSelected,TwoStage_CBF_AirT_PAR_ValidationSelected,Ridge
test,PAR,compartment/par,3,30,XGBoost,0.09250974655151367,15.771952180753624,32.65862316052297,0.8491155618704012,fold_2,ValidationSelected,TwoStage_CBF_AirT_PAR_ValidationSelected,Ridge
train,Air_T,compartment/air_temperature,3,30,Ridge,0.0010001659393310547,0.556483559983527,0.7611502111452152,0.8813548690355724,fold_1,ValidationSelected,TwoStage_CBF_AirT_PAR_ValidationSelected,Ridge
val,Air_T,compartment/air_temperature,3,30,Ridge,0.0010001659393310547,0.405036613622282,0.5599602717767607,0.8939843391942984,fold_1,ValidationSelected,TwoStage_CBF_AirT_PAR_ValidationSelected,Ridge
test,Air_T,compartment/air_temperature,3,30,Ridge,0.0010001659393310547,0.4715357942658052,0.598991141315987,0.8489150025656054,fold_1,ValidationSelected,TwoStage_CBF_AirT_PAR_ValidationSelected,Ridge
train,PAR,compartment/par,3,30,XGBoost,0.09350466728210449,38.049875337233615,74.96328842457893,0.6987016753703637,fold_1,ValidationSelected,TwoStage_CBF_AirT_PAR_ValidationSelected,Ridge
val,PAR,compartment/par,3,30,XGBoost,0.09350466728210449,15.12344251360212,31.96754694944949,0.8554336120338628,fold_1,ValidationSelected,TwoStage_CBF_AirT_PAR_ValidationSelected,Ridge
test,PAR,compartment/par,3,30,XGBoost,0.09350466728210449,17.61383301114279,34.72419701454361,0.821031392497212,fold_1,ValidationSelected,TwoStage_CBF_AirT_PAR_ValidationSelected,Ridge
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.7994624955963674,1.0510141445004721,0.7783165211482547,fold_5,Ridge,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.8354893100595363,1.0938386879844728,0.6458387737955954,fold_5,Ridge,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.6794129891367675,0.9234316608647256,0.6272844004635245,fold_5,Ridge,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0010025501251220703,76.21904616190179,118.79406102417052,0.4357098016667078,fold_5,Ridge,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0010025501251220703,54.90036387741593,79.05335388486361,0.3797505594993339,fold_5,Ridge,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0010025501251220703,53.896339459323045,78.50890338562859,0.32059490887543374,fold_5,Ridge,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0010004043579101562,0.7954775550462538,1.0543513540564964,0.7900181595603022,fold_4,Ridge,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0010004043579101562,0.6654599280857573,0.9158388093239022,0.6333884571083829,fold_4,Ridge,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0010004043579101562,0.6971582588834994,0.9887209768103515,0.6588146261995751,fold_4,Ridge,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0010001659393310547,72.10062443328168,113.40472588402535,0.4367517335525666,fold_4,Ridge,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0010001659393310547,51.94905172815327,77.03583408305155,0.34585119425492794,fold_4,Ridge,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0010001659393310547,47.48040780628376,70.72793490626886,0.4590407189658361,fold_4,Ridge,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.7785219957239704,1.035995609679873,0.7820915066712306,fold_3,Ridge,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.6948349406369566,0.9833464777295873,0.6625137823767482,fold_3,Ridge,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.7258128996562041,1.0115187593625452,0.7646824419096905,fold_3,Ridge,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0,68.76675465374102,109.09488529189508,0.4362476761888092,fold_3,Ridge,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0,47.144852880263436,70.02331420816829,0.46976554545189086,fold_3,Ridge,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0,42.30058857249289,59.90150935165505,0.6159000673018015,fold_3,Ridge,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.00099945068359375,0.7667333029502417,1.0284656037478364,0.7746756914128703,fold_2,Ridge,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.00099945068359375,0.7177184636190921,1.000733759037713,0.7696736892543616,fold_2,Ridge,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.00099945068359375,0.6248067117825653,0.8322008484021296,0.7658404354466841,fold_2,Ridge,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0,65.7163217691309,105.1646192459236,0.43976967026140934,fold_2,Ridge,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0,41.26396357226146,59.078765637062496,0.6263787874386257,fold_2,Ridge,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0,34.49001252560068,50.24147119091618,0.6429135234820526,fold_2,Ridge,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009992122650146484,0.7600370261180824,1.024401706940137,0.7851156016068027,fold_1,Ridge,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009992122650146484,0.6188297256207861,0.8241098748568533,0.7703714784931321,fold_1,Ridge,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009992122650146484,0.6862743218609856,0.8467069910506055,0.6981113162817364,fold_1,Ridge,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0,62.46196176804384,101.21318089540559,0.4507254141435638,fold_1,Ridge,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0,33.551436742471054,49.83391614530601,0.6486833434276726,fold_1,Ridge,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0,33.2540794449546,49.95092116235625,0.6296610089846459,fold_1,Ridge,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0011186599731445312,0.7994624955963674,1.0510141445004721,0.7783165211482547,fold_5,RF,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0011186599731445312,0.8354893100595363,1.0938386879844728,0.6458387737955954,fold_5,RF,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0011186599731445312,0.6794129891367675,0.9234316608647256,0.6272844004635245,fold_5,RF,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0010204315185546875,76.21904616190179,118.79406102417052,0.4357098016667078,fold_5,RF,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0010204315185546875,54.90036387741593,79.05335388486361,0.3797505594993339,fold_5,RF,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0010204315185546875,53.896339459323045,78.50890338562859,0.32059490887543374,fold_5,RF,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.7954775550462538,1.0543513540564964,0.7900181595603022,fold_4,RF,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.6654599280857573,0.9158388093239022,0.6333884571083829,fold_4,RF,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.6971582588834994,0.9887209768103515,0.6588146261995751,fold_4,RF,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0,72.10062443328168,113.40472588402535,0.4367517335525666,fold_4,RF,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0,51.94905172815327,77.03583408305155,0.34585119425492794,fold_4,RF,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0,47.48040780628376,70.72793490626886,0.4590407189658361,fold_4,RF,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009984970092773438,0.7785219957239704,1.035995609679873,0.7820915066712306,fold_3,RF,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009984970092773438,0.6948349406369566,0.9833464777295873,0.6625137823767482,fold_3,RF,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009984970092773438,0.7258128996562041,1.0115187593625452,0.7646824419096905,fold_3,RF,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.000997304916381836,68.76675465374102,109.09488529189508,0.4362476761888092,fold_3,RF,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.000997304916381836,47.144852880263436,70.02331420816829,0.46976554545189086,fold_3,RF,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.000997304916381836,42.30058857249289,59.90150935165505,0.6159000673018015,fold_3,RF,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009980201721191406,0.7667333029502417,1.0284656037478364,0.7746756914128703,fold_2,RF,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009980201721191406,0.7177184636190921,1.000733759037713,0.7696736892543616,fold_2,RF,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009980201721191406,0.6248067117825653,0.8322008484021296,0.7658404354466841,fold_2,RF,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0009937286376953125,65.7163217691309,105.1646192459236,0.43976967026140934,fold_2,RF,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0009937286376953125,41.26396357226146,59.078765637062496,0.6263787874386257,fold_2,RF,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0009937286376953125,34.49001252560068,50.24147119091618,0.6429135234820526,fold_2,RF,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0010001659393310547,0.7600370261180824,1.024401706940137,0.7851156016068027,fold_1,RF,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0010001659393310547,0.6188297256207861,0.8241098748568533,0.7703714784931321,fold_1,RF,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0010001659393310547,0.6862743218609856,0.8467069910506055,0.6981113162817364,fold_1,RF,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0,62.46196176804384,101.21318089540559,0.4507254141435638,fold_1,RF,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0,33.551436742471054,49.83391614530601,0.6486833434276726,fold_1,RF,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0,33.2540794449546,49.95092116235625,0.6296610089846459,fold_1,RF,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0,0.7994624955963674,1.0510141445004721,0.7783165211482547,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0,0.8354893100595363,1.0938386879844728,0.6458387737955954,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0,0.6794129891367675,0.9234316608647256,0.6272844004635245,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0009992122650146484,76.21904616190179,118.79406102417052,0.4357098016667078,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0009992122650146484,54.90036387741593,79.05335388486361,0.3797505594993339,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0009992122650146484,53.896339459323045,78.50890338562859,0.32059490887543374,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0005025863647460938,0.7954775550462538,1.0543513540564964,0.7900181595603022,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0005025863647460938,0.6654599280857573,0.9158388093239022,0.6333884571083829,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0005025863647460938,0.6971582588834994,0.9887209768103515,0.6588146261995751,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0009996891021728516,72.10062443328168,113.40472588402535,0.4367517335525666,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0009996891021728516,51.94905172815327,77.03583408305155,0.34585119425492794,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0009996891021728516,47.48040780628376,70.72793490626886,0.4590407189658361,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.001001119613647461,0.7785219957239704,1.035995609679873,0.7820915066712306,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.001001119613647461,0.6948349406369566,0.9833464777295873,0.6625137823767482,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.001001119613647461,0.7258128996562041,1.0115187593625452,0.7646824419096905,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0010001659393310547,68.76675465374102,109.09488529189508,0.4362476761888092,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0010001659393310547,47.144852880263436,70.02331420816829,0.46976554545189086,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0010001659393310547,42.30058857249289,59.90150935165505,0.6159000673018015,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0010006427764892578,0.7667333029502417,1.0284656037478364,0.7746756914128703,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0010006427764892578,0.7177184636190921,1.000733759037713,0.7696736892543616,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0010006427764892578,0.6248067117825653,0.8322008484021296,0.7658404354466841,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0,65.7163217691309,105.1646192459236,0.43976967026140934,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0,41.26396357226146,59.078765637062496,0.6263787874386257,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0,34.49001252560068,50.24147119091618,0.6429135234820526,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0,0.7600370261180824,1.024401706940137,0.7851156016068027,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0,0.6188297256207861,0.8241098748568533,0.7703714784931321,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0,0.6862743218609856,0.8467069910506055,0.6981113162817364,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0010001659393310547,62.46196176804384,101.21318089540559,0.4507254141435638,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0010001659393310547,33.551436742471054,49.83391614530601,0.6486833434276726,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0010001659393310547,33.2540794449546,49.95092116235625,0.6296610089846459,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.7994624955963674,1.0510141445004721,0.7783165211482547,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.8354893100595363,1.0938386879844728,0.6458387737955954,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.6794129891367675,0.9234316608647256,0.6272844004635245,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0010020732879638672,76.21904616190179,118.79406102417052,0.4357098016667078,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0010020732879638672,54.90036387741593,79.05335388486361,0.3797505594993339,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0010020732879638672,53.896339459323045,78.50890338562859,0.32059490887543374,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0010020732879638672,0.7954775550462538,1.0543513540564964,0.7900181595603022,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0010020732879638672,0.6654599280857573,0.9158388093239022,0.6333884571083829,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0010020732879638672,0.6971582588834994,0.9887209768103515,0.6588146261995751,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0,72.10062443328168,113.40472588402535,0.4367517335525666,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0,51.94905172815327,77.03583408305155,0.34585119425492794,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0,47.48040780628376,70.72793490626886,0.4590407189658361,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009970664978027344,0.7785219957239704,1.035995609679873,0.7820915066712306,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009970664978027344,0.6948349406369566,0.9833464777295873,0.6625137823767482,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009970664978027344,0.7258128996562041,1.0115187593625452,0.7646824419096905,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0,68.76675465374102,109.09488529189508,0.4362476761888092,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0,47.144852880263436,70.02331420816829,0.46976554545189086,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0,42.30058857249289,59.90150935165505,0.6159000673018015,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0018758773803710938,0.7667333029502417,1.0284656037478364,0.7746756914128703,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0018758773803710938,0.7177184636190921,1.000733759037713,0.7696736892543616,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0018758773803710938,0.6248067117825653,0.8322008484021296,0.7658404354466841,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0009951591491699219,65.7163217691309,105.1646192459236,0.43976967026140934,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0009951591491699219,41.26396357226146,59.078765637062496,0.6263787874386257,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0009951591491699219,34.49001252560068,50.24147119091618,0.6429135234820526,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009996891021728516,0.7600370261180824,1.024401706940137,0.7851156016068027,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009996891021728516,0.6188297256207861,0.8241098748568533,0.7703714784931321,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009996891021728516,0.6862743218609856,0.8467069910506055,0.6981113162817364,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0,62.46196176804384,101.21318089540559,0.4507254141435638,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0,33.551436742471054,49.83391614530601,0.6486833434276726,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0,33.2540794449546,49.95092116235625,0.6296610089846459,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0010023117065429688,0.7994624955963674,1.0510141445004721,0.7783165211482547,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0010023117065429688,0.8354893100595363,1.0938386879844728,0.6458387737955954,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0010023117065429688,0.6794129891367675,0.9234316608647256,0.6272844004635245,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0010020732879638672,76.21904616190179,118.79406102417052,0.4357098016667078,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0010020732879638672,54.90036387741593,79.05335388486361,0.3797505594993339,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0010020732879638672,53.896339459323045,78.50890338562859,0.32059490887543374,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009913444519042969,0.7954775550462538,1.0543513540564964,0.7900181595603022,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009913444519042969,0.6654599280857573,0.9158388093239022,0.6333884571083829,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009913444519042969,0.6971582588834994,0.9887209768103515,0.6588146261995751,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0009987354278564453,72.10062443328168,113.40472588402535,0.4367517335525666,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0009987354278564453,51.94905172815327,77.03583408305155,0.34585119425492794,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0009987354278564453,47.48040780628376,70.72793490626886,0.4590407189658361,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.7785219957239704,1.035995609679873,0.7820915066712306,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.6948349406369566,0.9833464777295873,0.6625137823767482,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0009999275207519531,0.7258128996562041,1.0115187593625452,0.7646824419096905,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0006113052368164062,68.76675465374102,109.09488529189508,0.4362476761888092,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0006113052368164062,47.144852880263436,70.02331420816829,0.46976554545189086,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0006113052368164062,42.30058857249289,59.90150935165505,0.6159000673018015,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0010142326354980469,0.7667333029502417,1.0284656037478364,0.7746756914128703,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0010142326354980469,0.7177184636190921,1.000733759037713,0.7696736892543616,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0010142326354980469,0.6248067117825653,0.8322008484021296,0.7658404354466841,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0010046958923339844,65.7163217691309,105.1646192459236,0.43976967026140934,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0010046958923339844,41.26396357226146,59.078765637062496,0.6263787874386257,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,6,60,Ridge,0.0010046958923339844,34.49001252560068,50.24147119091618,0.6429135234820526,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,6,60,Ridge,0.0010793209075927734,0.7600370261180824,1.024401706940137,0.7851156016068027,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,6,60,Ridge,0.0010793209075927734,0.6188297256207861,0.8241098748568533,0.7703714784931321,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,6,60,Ridge,0.0010793209075927734,0.6862743218609856,0.8467069910506055,0.6981113162817364,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,6,60,Ridge,0.0,62.46196176804384,101.21318089540559,0.4507254141435638,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,6,60,Ridge,0.0,33.551436742471054,49.83391614530601,0.6486833434276726,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
