feature,importance_std,abs_importance_std,importance_raw,abs_importance_raw,intercept_raw,rank_value,fold,horizon_steps,horizon_minutes,feature_set,model
compartment/par_hat,0.272664935068744,0.272664935068744,0.0023172245074297776,0.0023172245074297776,2.8720369445908105,0.0023172245074297776,fold_5,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag1,1.7308500681876153,1.7308500681876153,0.7516211402227718,0.7516211402227718,2.693677220563565,0.7516211402227718,fold_4,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/air_temperature_hat,0.3409920942138317,0.3409920942138317,0.15789407223454954,0.15789407223454954,2.693677220563565,0.15789407223454954,fold_4,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag2,-0.032579318496227985,0.032579318496227985,-0.014147118356753323,0.014147118356753323,2.693677220563565,0.014147118356753323,fold_4,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag3,-0.01805564886159559,0.01805564886159559,-0.007840170552123927,0.007840170552123927,2.693677220563565,0.007840170552123927,fold_4,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/par_hat,0.24972072271687076,0.24972072271687076,0.002211330240261334,0.002211330240261334,2.693677220563565,0.002211330240261334,fold_4,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag1,1.7210372641313547,1.7210372641313547,0.76973797024887,0.76973797024887,2.581818190020936,0.76973797024887,fold_3,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/air_temperature_hat,0.337432866795795,0.337432866795795,0.16232823092135604,0.16232823092135604,2.581818190020936,0.16232823092135604,fold_3,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag2,-0.04636875882289606,0.04636875882289606,-0.02073801408995487,0.02073801408995487,2.581818190020936,0.02073801408995487,fold_3,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag3,-0.042372387741724776,0.042372387741724776,-0.0189503633106425,0.0189503633106425,2.581818190020936,0.0189503633106425,fold_3,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/par_hat,0.23714671917368454,0.23714671917368454,0.002181525664436571,0.002181525664436571,2.581818190020936,0.002181525664436571,fold_3,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag1,1.7074327321787761,1.7074327321787761,0.7817799470895692,0.7817799470895692,2.473752660143777,0.7817799470895692,fold_2,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/air_temperature_hat,0.3283105272961397,0.3283105272961397,0.16214279231653514,0.16214279231653514,2.473752660143777,0.16214279231653514,fold_2,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag2,-0.05641701692882351,0.05641701692882351,-0.0258305951608404,0.0258305951608404,2.473752660143777,0.0258305951608404,fold_2,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag3,-0.04777379598175859,0.04777379598175859,-0.021872440278320575,0.021872440278320575,2.473752660143777,0.021872440278320575,fold_2,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/par_hat,0.2294063500661436,0.2294063500661436,0.0021702653738899244,0.0021702653738899244,2.473752660143777,0.0021702653738899244,fold_2,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag1,1.819805440143794,1.819805440143794,0.8083017981901177,0.8083017981901177,1.8721048335762198,0.8083017981901177,fold_1,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/air_temperature_hat,0.3595630179774828,0.3595630179774828,0.17334051029824324,0.17334051029824324,1.8721048335762198,0.17334051029824324,fold_1,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag2,-0.06459873917722891,0.06459873917722891,-0.028693314375374816,0.028693314375374816,1.8721048335762198,0.028693314375374816,fold_1,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag3,-0.06330814594458721,0.06330814594458721,-0.02812064385141389,0.02812064385141389,1.8721048335762198,0.02812064385141389,fold_1,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/par_hat,0.18891023220533792,0.18891023220533792,0.0018172450273018985,0.0018172450273018985,1.8721048335762198,0.0018172450273018985,fold_1,3,30,TwoStage_CBF_AirT_PAR,Ridge
compartment/leaf_temperature_lag1,0.3655247051647261,0.3655247051647261,,,,0.3655247051647261,fold_5,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag2,0.21827208492627065,0.21827208492627065,,,,0.21827208492627065,fold_5,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag3,0.19394561343004335,0.19394561343004335,,,,0.19394561343004335,fold_5,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/air_temperature_hat,0.1796043504090157,0.1796043504090157,,,,0.1796043504090157,fold_5,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/par_hat,0.042653246069944147,0.042653246069944147,,,,0.042653246069944147,fold_5,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag1,0.3919730139881036,0.3919730139881036,,,,0.3919730139881036,fold_4,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag2,0.22259065081739476,0.22259065081739476,,,,0.22259065081739476,fold_4,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag3,0.193454505918454,0.193454505918454,,,,0.193454505918454,fold_4,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/air_temperature_hat,0.15589791357823496,0.15589791357823496,,,,0.15589791357823496,fold_4,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/par_hat,0.036083915697812746,0.036083915697812746,,,,0.036083915697812746,fold_4,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag1,0.38105157346364465,0.38105157346364465,,,,0.38105157346364465,fold_3,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag2,0.22404377523126023,0.22404377523126023,,,,0.22404377523126023,fold_3,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag3,0.1994495399575685,0.1994495399575685,,,,0.1994495399575685,fold_3,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/air_temperature_hat,0.16096896945582784,0.16096896945582784,,,,0.16096896945582784,fold_3,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/par_hat,0.034486141891698734,0.034486141891698734,,,,0.034486141891698734,fold_3,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag1,0.39024501988914456,0.39024501988914456,,,,0.39024501988914456,fold_2,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag2,0.22264072696484996,0.22264072696484996,,,,0.22264072696484996,fold_2,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag3,0.19487596109363262,0.19487596109363262,,,,0.19487596109363262,fold_2,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/air_temperature_hat,0.1590847479111855,0.1590847479111855,,,,0.1590847479111855,fold_2,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/par_hat,0.03315354414118754,0.03315354414118754,,,,0.03315354414118754,fold_2,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag1,0.3870246356757074,0.3870246356757074,,,,0.3870246356757074,fold_1,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag2,0.23622851465928615,0.23622851465928615,,,,0.23622851465928615,fold_1,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag3,0.20526940021345658,0.20526940021345658,,,,0.20526940021345658,fold_1,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/air_temperature_hat,0.14444242678396896,0.14444242678396896,,,,0.14444242678396896,fold_1,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/par_hat,0.027035022667580812,0.027035022667580812,,,,0.027035022667580812,fold_1,3,30,TwoStage_CBF_AirT_PAR,RF
compartment/leaf_temperature_lag1,0.7250952124595642,0.7250952124595642,,,,0.7250952124595642,fold_5,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,0.15122921764850616,0.15122921764850616,,,,0.15122921764850616,fold_5,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag2,0.05831282213330269,0.05831282213330269,,,,0.05831282213330269,fold_5,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/par_hat,0.04263291135430336,0.04263291135430336,,,,0.04263291135430336,fold_5,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag3,0.022729793563485146,0.022729793563485146,,,,0.022729793563485146,fold_5,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag1,0.776935875415802,0.776935875415802,,,,0.776935875415802,fold_4,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,0.10114753246307373,0.10114753246307373,,,,0.10114753246307373,fold_4,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag2,0.06338641047477722,0.06338641047477722,,,,0.06338641047477722,fold_4,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/par_hat,0.03683902695775032,0.03683902695775032,,,,0.03683902695775032,fold_4,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag3,0.02169109880924225,0.02169109880924225,,,,0.02169109880924225,fold_4,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag1,0.775509774684906,0.775509774684906,,,,0.775509774684906,fold_3,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,0.11740461736917496,0.11740461736917496,,,,0.11740461736917496,fold_3,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag2,0.05515917390584946,0.05515917390584946,,,,0.05515917390584946,fold_3,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/par_hat,0.032691340893507004,0.032691340893507004,,,,0.032691340893507004,fold_3,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag3,0.01923513598740101,0.01923513598740101,,,,0.01923513598740101,fold_3,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag1,0.782305896282196,0.782305896282196,,,,0.782305896282196,fold_2,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,0.11165362596511841,0.11165362596511841,,,,0.11165362596511841,fold_2,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag2,0.05719457566738129,0.05719457566738129,,,,0.05719457566738129,fold_2,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/par_hat,0.031218722462654114,0.031218722462654114,,,,0.031218722462654114,fold_2,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag3,0.017627118155360222,0.017627118155360222,,,,0.017627118155360222,fold_2,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag1,0.8022395372390747,0.8022395372390747,,,,0.8022395372390747,fold_1,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,0.09690336138010025,0.09690336138010025,,,,0.09690336138010025,fold_1,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag2,0.05923759564757347,0.05923759564757347,,,,0.05923759564757347,fold_1,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/par_hat,0.02572754956781864,0.02572754956781864,,,,0.02572754956781864,fold_1,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/leaf_temperature_lag3,0.01589188538491726,0.01589188538491726,,,,0.01589188538491726,fold_1,3,30,TwoStage_CBF_AirT_PAR,XGBoost
compartment/air_temperature_hat,1.3391688751612463,1.3391688751612463,0.6417852311346478,0.6417852311346478,2.056682837169163,0.6417852311346478,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/leaf_temperature_lag1,1.43632646961211,1.43632646961211,0.6212631804243222,0.6212631804243222,2.056682837169163,0.6212631804243222,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_obs_lag3,-0.5713509021272617,0.5713509021272617,-0.25600711796717596,0.25600711796717596,2.056682837169163,0.25600711796717596,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/leaf_temperature_lag3,0.31032642102118047,0.31032642102118047,0.13423336426161864,0.13423336426161864,2.056682837169163,0.13423336426161864,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_obs_lag1,-0.27115358936698175,0.27115358936698175,-0.12149515172761112,0.12149515172761112,2.056682837169163,0.12149515172761112,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_obs_lag2,-0.19057641386108426,0.19057641386108426,-0.08539177350989896,0.08539177350989896,2.056682837169163,0.08539177350989896,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/leaf_temperature_lag2,-0.0324417704615657,0.0324417704615657,-0.014032526597844888,0.014032526597844888,2.056682837169163,0.014032526597844888,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_hat,0.17220930924464886,0.17220930924464886,0.0014635091662543488,0.0014635091662543488,2.056682837169163,0.0014635091662543488,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_obs_lag1,0.06937687091519451,0.06937687091519451,0.0004385519994803068,0.0004385519994803068,2.056682837169163,0.0004385519994803068,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_obs_lag2,-0.056450343593102956,0.056450343593102956,-0.00035680812774277823,0.00035680812774277823,2.056682837169163,0.00035680812774277823,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_obs_lag3,0.04144307341313957,0.04144307341313957,0.00026192805429157664,0.00026192805429157664,2.056682837169163,0.00026192805429157664,fold_5,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/leaf_temperature_lag1,1.4879982435758026,1.4879982435758026,0.6461628058038684,0.6461628058038684,1.9491322883633444,0.6461628058038684,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_hat,1.2739488546879438,1.2739488546879438,0.5898933608680146,0.5898933608680146,1.9491322883633444,0.5898933608680146,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_obs_lag3,-0.5348474375419379,0.5348474375419379,-0.23247530556796817,0.23247530556796817,1.9491322883633444,0.23247530556796817,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/leaf_temperature_lag3,0.28924578992971134,0.28924578992971134,0.12559705507766197,0.12559705507766197,1.9491322883633444,0.12559705507766197,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_obs_lag1,-0.2517802269788355,0.2517802269788355,-0.10943828827896447,0.10943828827896447,1.9491322883633444,0.10943828827896447,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_obs_lag2,-0.21384908402449124,0.21384908402449124,-0.0929511321224319,0.0929511321224319,1.9491322883633444,0.0929511321224319,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/leaf_temperature_lag2,-0.007038646426722079,0.007038646426722079,-0.0030564348386141046,0.0030564348386141046,1.9491322883633444,0.0030564348386141046,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_obs_lag1,0.14215628733097233,0.14215628733097233,0.0009404734955087903,0.0009404734955087903,1.9491322883633444,0.0009404734955087903,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_hat,0.08546608224499953,0.08546608224499953,0.0007568203796979545,0.0007568203796979545,1.9491322883633444,0.0007568203796979545,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_obs_lag2,-0.04669026584990603,0.04669026584990603,-0.0003088687381845409,0.0003088687381845409,1.9491322883633444,0.0003088687381845409,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_obs_lag3,0.025431548478525755,0.025431548478525755,0.0001682248883037277,0.0001682248883037277,1.9491322883633444,0.0001682248883037277,fold_4,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/leaf_temperature_lag1,1.4528157831222688,1.4528157831222688,0.6497752810776483,0.6497752810776483,1.7937980567664091,0.6497752810776483,fold_3,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_hat,1.285036532453138,1.285036532453138,0.6181902461465593,0.6181902461465593,1.7937980567664091,0.6181902461465593,fold_3,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_obs_lag3,-0.550212234743394,0.550212234743394,-0.24799623256330583,0.24799623256330583,1.7937980567664091,0.24799623256330583,fold_3,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/leaf_temperature_lag3,0.28630253267301525,0.28630253267301525,0.1280441650817832,0.1280441650817832,1.7937980567664091,0.1280441650817832,fold_3,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_obs_lag1,-0.23865916864231862,0.23865916864231862,-0.10756678255358017,0.10756678255358017,1.7937980567664091,0.10756678255358017,fold_3,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/air_temperature_obs_lag2,-0.23255690013060146,0.23255690013060146,-0.10481938611263711,0.10481938611263711,1.7937980567664091,0.10481938611263711,fold_3,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/leaf_temperature_lag2,-0.009142858668615384,0.009142858668615384,-0.004089062047496265,0.004089062047496265,1.7937980567664091,0.004089062047496265,fold_3,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_obs_lag1,0.20162048213181602,0.20162048213181602,0.001389696307726791,0.001389696307726791,1.7937980567664091,0.001389696307726791,fold_3,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_obs_lag2,-0.03942150147018801,0.03942150147018801,-0.00027184888140008946,0.00027184888140008946,1.7937980567664091,0.00027184888140008946,fold_3,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
compartment/par_obs_lag3,0.02326342898992916,0.02326342898992916,0.00016044082143025138,0.00016044082143025138,1.7937980567664091,0.00016044082143025138,fold_3,3,30,TwoStage_CBF_AirT_PAR_Residual,Ridge
