time,deltaT_raw,sensor_scenario,event_h10,event_h30,event_h60,event_h120
2024-09-04 03:50:00,5.359999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 04:00:00,5.359999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 04:10:00,5.359999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 04:20:00,5.41,missing_10,1.0,1.0,1.0,1.0
2024-09-04 04:30:00,5.309999999999999,missing_10,1.0,1.0,1.0,0.0
2024-09-04 04:40:00,5.359999999999999,missing_10,1.0,1.0,1.0,0.0
2024-09-04 04:50:00,5.359999999999999,missing_10,1.0,1.0,1.0,0.0
2024-09-04 05:00:00,5.309999999999999,missing_10,1.0,1.0,1.0,0.0
2024-09-04 05:10:00,5.210000000000001,missing_10,1.0,1.0,1.0,0.0
2024-09-04 05:20:00,5.16,missing_10,1.0,1.0,1.0,0.0
2024-09-04 05:30:00,5.059999999999999,missing_10,1.0,1.0,0.0,0.0
2024-09-04 05:40:00,5.109999999999999,missing_10,1.0,1.0,0.0,0.0
2024-09-04 05:50:00,4.960000000000001,missing_10,1.0,1.0,0.0,0.0
2024-09-04 06:00:00,4.859999999999999,missing_10,1.0,0.0,0.0,0.0
2024-09-04 06:10:00,4.759999999999998,missing_10,1.0,0.0,0.0,0.0
2024-09-04 06:20:00,4.359999999999999,missing_10,0.0,0.0,0.0,0.0
2024-09-04 06:30:00,4.085000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-04 06:40:00,3.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 06:50:00,3.6099999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 07:00:00,3.6099999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 07:10:00,3.66,missing_10,0.0,0.0,0.0,0.0
2024-09-04 07:20:00,3.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 07:30:00,3.8599999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 07:40:00,3.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 07:50:00,3.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 08:00:00,3.5599999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 08:10:00,3.3599999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 08:20:00,3.259999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-04 08:30:00,2.960000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-04 08:40:00,2.6599999999999966,missing_10,0.0,0.0,0.0,0.0
2024-09-04 08:50:00,2.6599999999999966,missing_10,0.0,0.0,0.0,0.0
2024-09-04 09:00:00,2.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 09:10:00,1.8599999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 09:20:00,1.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 09:30:00,1.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 09:40:00,1.4100000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-04 09:50:00,1.1600000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-04 10:00:00,1.3099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 10:10:00,1.509999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-04 10:20:00,1.8099999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 10:30:00,1.9099999999999966,missing_10,0.0,0.0,0.0,0.0
2024-09-04 10:40:00,1.759999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-04 10:50:00,1.5599999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 11:00:00,1.0599999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 11:10:00,1.509999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-04 11:20:00,1.6099999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 11:30:00,1.4849999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 11:40:00,1.3599999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 11:50:00,1.0599999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 12:00:00,0.9600000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-04 12:10:00,1.0350000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-04 12:20:00,1.1099999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 12:30:00,1.259999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-04 12:40:00,1.4849999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 12:50:00,1.7100000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-04 13:00:00,1.9349999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 13:10:00,2.16,missing_10,0.0,0.0,0.0,0.0
2024-09-04 13:20:00,2.0599999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 13:30:00,1.9600000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-04 13:40:00,1.5599999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 13:50:00,1.4600000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-04 14:00:00,1.3599999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 14:10:00,0.8599999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 14:20:00,1.009999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-04 14:30:00,1.1600000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-04 14:40:00,1.2100000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-04 14:50:00,1.3599999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 15:00:00,1.4600000000000009,missing_10,0.0,0.0,0.0,0.0
2024-09-04 15:10:00,2.009999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-04 15:20:00,2.259999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-04 15:30:00,2.5599999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 15:40:00,2.6099999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 15:50:00,2.6849999999999987,missing_10,0.0,0.0,0.0,0.0
2024-09-04 16:00:00,2.759999999999998,missing_10,0.0,0.0,0.0,1.0
2024-09-04 16:10:00,2.5599999999999987,missing_10,0.0,0.0,0.0,1.0
2024-09-04 16:20:00,2.3599999999999994,missing_10,0.0,0.0,0.0,0.0
2024-09-04 16:30:00,2.210000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-04 16:40:00,2.259999999999998,missing_10,0.0,0.0,0.0,0.0
2024-09-04 16:50:00,2.5349999999999966,missing_10,0.0,0.0,0.0,0.0
2024-09-04 17:00:00,2.8099999999999987,missing_10,0.0,0.0,1.0,0.0
2024-09-04 17:10:00,2.960000000000001,missing_10,0.0,0.0,1.0,0.0
2024-09-04 17:20:00,3.210000000000001,missing_10,0.0,0.0,0.0,0.0
2024-09-04 17:30:00,3.8099999999999987,missing_10,0.0,1.0,0.0,1.0
2024-09-04 17:40:00,3.8099999999999987,missing_10,0.0,1.0,0.0,1.0
2024-09-04 17:50:00,4.109999999999999,missing_10,1.0,0.0,0.0,1.0
2024-09-04 18:00:00,4.359999999999999,missing_10,1.0,0.0,0.0,1.0
2024-09-04 18:10:00,4.285,missing_10,0.0,0.0,0.0,1.0
2024-09-04 18:20:00,4.210000000000001,missing_10,0.0,0.0,0.0,1.0
2024-09-04 18:30:00,3.6599999999999966,missing_10,0.0,0.0,1.0,1.0
2024-09-04 18:40:00,3.3349999999999973,missing_10,0.0,0.0,1.0,1.0
2024-09-04 18:50:00,3.009999999999998,missing_10,0.0,0.0,1.0,1.0
2024-09-04 19:00:00,3.1099999999999994,missing_10,0.0,1.0,1.0,1.0
2024-09-04 19:10:00,3.3599999999999994,missing_10,0.0,1.0,1.0,1.0
2024-09-04 19:20:00,3.91,missing_10,1.0,1.0,1.0,1.0
2024-09-04 19:30:00,4.509999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 19:40:00,4.909999999999997,missing_10,1.0,1.0,1.0,1.0
2024-09-04 19:50:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 20:00:00,4.960000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 20:10:00,4.960000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 20:20:00,4.960000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 20:30:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 20:40:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 20:50:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 21:00:00,4.91,missing_10,1.0,1.0,1.0,1.0
2024-09-04 21:10:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 21:20:00,5.009999999999998,missing_10,1.0,1.0,1.0,1.0
2024-09-04 21:30:00,5.059999999999999,missing_10,1.0,1.0,1.0,1.0
2024-09-04 21:40:00,5.210000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 21:50:00,5.210000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 22:00:00,5.210000000000001,missing_10,1.0,1.0,1.0,1.0
2024-09-04 22:10:00,5.210000000000001,missing_10,1.0,1.0,1.0,1.0
