roc_auc,roc_auc_mean,roc_auc_std,roc_auc_mean_std,pr_auc,pr_auc_mean,pr_auc_std,pr_auc_mean_std,f1,f1_mean,f1_std,f1_mean_std,brier,brier_mean,brier_std,brier_mean_std,precision,precision_mean,precision_std,precision_mean_std,recall,recall_mean,recall_std,recall_mean_std,top10_alert_precision,top10_alert_precision_mean,top10_alert_precision_std,top10_alert_precision_mean_std,sensor_scenario,event_q,deltaT_threshold,model,model_key,algorithm,algorithm_key,horizon_min,n_folds,n_samples,positive_rate
0.7759207389087411,0.7759207389087411,0.05910470589609194,0.776 ± 0.059,0.3345959761420805,0.3345959761420805,0.19069475190098042,0.335 ± 0.191,0.32407814512552624,0.32407814512552624,0.14951703470121744,0.324 ± 0.150,0.12746632019770918,0.12746632019770918,0.044828339367371454,0.127 ± 0.045,0.30192891238523223,0.30192891238523223,0.12120510459283657,0.302 ± 0.121,0.36358970328764373,0.36358970328764373,0.1967274763628681,0.364 ± 0.197,0.3395348837209302,0.3395348837209302,0.2420518585291483,0.340 ± 0.242,missing_5,0.9,3.604023952095812,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,60,5,11440,0.1
0.7838073063845968,0.7838073063845968,0.03073598514065308,0.784 ± 0.031,0.3037657320392969,0.3037657320392969,0.14510714060630447,0.304 ± 0.145,0.3223264229749392,0.3223264229749392,0.10512987014262747,0.322 ± 0.105,0.08109355064199245,0.08109355064199245,0.03409440735241003,0.081 ± 0.034,0.3661518218181509,0.3661518218181509,0.11766907444167382,0.366 ± 0.118,0.2931030056476281,0.2931030056476281,0.1002030991344611,0.293 ± 0.100,0.3023255813953488,0.3023255813953488,0.17971606414039226,0.302 ± 0.180,missing_5,0.9,3.604023952095812,DT-proxy base,DT_PROXY_BASE,RF,rf,60,5,11440,0.1
0.7825348902744997,0.7825348902744997,0.03354232930179093,0.783 ± 0.034,0.30109639016601186,0.30109639016601186,0.14577930706842385,0.301 ± 0.146,0.30899857234461897,0.30899857234461897,0.12510364585940728,0.309 ± 0.125,0.05997857218115996,0.05997857218115996,0.028661520334585536,0.060 ± 0.029,0.3358625075881985,0.3358625075881985,0.14504544311884193,0.336 ± 0.145,0.2872338641949626,0.2872338641949626,0.11107791291715155,0.287 ± 0.111,0.30348837209302326,0.30348837209302326,0.17602938382472785,0.303 ± 0.176,missing_5,0.9,3.604023952095812,DT-proxy base,DT_PROXY_BASE,XGBoost,xgb,60,5,11440,0.1
0.8240991389697804,0.8240991389697804,0.033639371689949286,0.824 ± 0.034,0.36593609006136124,0.36593609006136124,0.16812064816756442,0.366 ± 0.168,0.32812738861765534,0.32812738861765534,0.22636154883919926,0.328 ± 0.226,0.08774999514075141,0.08774999514075141,0.04291749437861201,0.088 ± 0.043,0.4085758070420705,0.4085758070420705,0.25826188315295034,0.409 ± 0.258,0.31924712402000377,0.31924712402000377,0.25878729489654806,0.319 ± 0.259,0.3546511627906977,0.3546511627906977,0.22108317839339006,0.355 ± 0.221,missing_5,0.9,3.604023952095812,Causal-parents,CAUSAL_PARENTS,Logistic,logistic,60,5,11437,0.10002623065489202
0.7626339365276219,0.7626339365276219,0.048444925323252015,0.763 ± 0.048,0.2390147330145454,0.2390147330145454,0.12210320525402764,0.239 ± 0.122,0.1684730403168106,0.1684730403168106,0.11492811440904555,0.168 ± 0.115,0.07207309146828905,0.07207309146828905,0.03472002239894331,0.072 ± 0.035,0.3210412435969448,0.3210412435969448,0.2126173154209459,0.321 ± 0.213,0.12104832888011112,0.12104832888011112,0.08826047076635907,0.121 ± 0.088,0.2267441860465116,0.2267441860465116,0.10696726449403547,0.227 ± 0.107,missing_5,0.9,3.604023952095812,Causal-parents,CAUSAL_PARENTS,RF,rf,60,5,11437,0.10002623065489202
0.7830448155134251,0.7830448155134251,0.04567878348260749,0.783 ± 0.046,0.27479006557676444,0.27479006557676444,0.1476819088742842,0.275 ± 0.148,0.25049282325787625,0.25049282325787625,0.11914400975643903,0.250 ± 0.119,0.06654317230919997,0.06654317230919997,0.03818397906786823,0.067 ± 0.038,0.383668332197744,0.383668332197744,0.21474317448581823,0.384 ± 0.215,0.2024010002349515,0.2024010002349515,0.09476313472996052,0.202 ± 0.095,0.26046511627906976,0.26046511627906976,0.1415432022255688,0.260 ± 0.142,missing_5,0.9,3.604023952095812,Causal-parents,CAUSAL_PARENTS,XGBoost,xgb,60,5,11437,0.10002623065489202
0.8107240206590868,0.8107240206590868,0.04531615640878922,0.811 ± 0.045,0.3325236010704618,0.3325236010704618,0.15663140731298256,0.333 ± 0.157,0.32290436141256423,0.32290436141256423,0.1951166207734887,0.323 ± 0.195,0.09739785735245804,0.09739785735245804,0.04786448264588125,0.097 ± 0.048,0.38779068506087444,0.38779068506087444,0.26061030277286945,0.388 ± 0.261,0.3166982866562759,0.3166982866562759,0.21277915258007707,0.317 ± 0.213,0.327906976744186,0.327906976744186,0.19179879206089767,0.328 ± 0.192,missing_5,0.9,3.604023952095812,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,Logistic,logistic,60,5,11437,0.10002623065489202
0.769978763900679,0.769978763900679,0.05237052488285099,0.770 ± 0.052,0.27007978121294757,0.27007978121294757,0.15124129334843178,0.270 ± 0.151,0.1533847962557916,0.1533847962557916,0.12784257769261895,0.153 ± 0.128,0.06708481816251285,0.06708481816251285,0.02916451403661255,0.067 ± 0.029,0.4437392438070404,0.4437392438070404,0.3616361861087055,0.444 ± 0.362,0.09403091411435198,0.09403091411435198,0.07810526258925105,0.094 ± 0.078,0.24186046511627907,0.24186046511627907,0.11180339887498948,0.242 ± 0.112,missing_5,0.9,3.604023952095812,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,RF,rf,60,5,11437,0.10002623065489202
0.7642426638807172,0.7642426638807172,0.06622319067523899,0.764 ± 0.066,0.2655199451999035,0.2655199451999035,0.13782650807114832,0.266 ± 0.138,0.19967923540193766,0.19967923540193766,0.1521283194484332,0.200 ± 0.152,0.06389149882058226,0.06389149882058226,0.03653707694771265,0.064 ± 0.037,0.35060536003158954,0.35060536003158954,0.2768937609874971,0.351 ± 0.277,0.1436290043023421,0.1436290043023421,0.10631352215998642,0.144 ± 0.106,0.2651162790697674,0.2651162790697674,0.14077693327819207,0.265 ± 0.141,missing_5,0.9,3.604023952095812,Causal+Lagged Controls,CAUSAL_PLUS_ACTION_LAGGED,XGBoost,xgb,60,5,11437,0.10002623065489202
0.6932898739074658,0.6932898739074658,0.0741746171523744,0.693 ± 0.074,0.2097332030837949,0.2097332030837949,0.186063901695634,0.210 ± 0.186,0.252775717039897,0.252775717039897,0.1372708830367019,0.253 ± 0.137,0.16192375345467327,0.16192375345467327,0.04692890692457779,0.162 ± 0.047,0.2131736296774857,0.2131736296774857,0.12628111254238392,0.213 ± 0.126,0.32310124765471965,0.32310124765471965,0.16004538378715552,0.323 ± 0.160,0.2709302325581396,0.2709302325581396,0.2189939630858275,0.271 ± 0.219,missing_5,0.9,3.604023952095812,DT-proxy base,DT_PROXY_BASE,Logistic,logistic,120,5,11434,0.10005247507433969
